2024-06-10,UHL,Other,Pathway 2,D4: interface process : housing provision arrangement for homelessness still underway (pathway 0 or 1).,1,6
2024-06-11,UHL,Lewisham,Pathway 1,E9: capacity : housing adaptations not yet completed (pathway 1 or 3).,1,9
2024-06-11,UHL,Lewisham,Pathway 3,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,7,60
2024-06-12,QEH,Bexley,Pathway 2,"D5: interface process : bed-based rehabilitation, reablement or recovery service arrangements still underway (pathway 2).",2,11
2024-06-12,QEH,Greenwich,Pathway 2,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,3,12
2024-06-12,QEH,Greenwich,Pathway 3,D11: interface process : patient/family/carer choice discussions on package still underway.,2,17
2024-06-12,QEH,Other,Pathway 2,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,1,7
2024-06-13,UHL,Lewisham,Pathway 1,E9: capacity : housing adaptations not yet completed (pathway 1 or 3).,2,14
2024-06-13,UHL,Lewisham,Pathway 2,E10: capacity : equipment and associated training not yet delivered (pathway 1-3).,1,9
2024-06-14,QEH,Bexley,Pathway 2,"D5: interface process : bed-based rehabilitation, reablement or recovery service arrangements still underway (pathway 2).",3,31
2024-06-14,QEH,Greenwich,Pathway 2,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,4,20
2024-06-14,QEH,Greenwich,Pathway 3,D11: interface process : patient/family/carer choice discussions on package still underway.,2,20
2024-06-14,UHL,Greenwich,Pathway 2,"D5: interface process : bed-based rehabilitation, reablement or recovery service arrangements still underway (pathway 2).",1,2
2024-06-14,UHL,Greenwich,Pathway 3,E7: capacity : residential/nursing home care not yet available (pathway 3).,2,15
2024-06-14,UHL,Lewisham,Pathway 0,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,3
2024-06-14,UHL,Lewisham,Pathway 2,"D5: interface process : bed-based rehabilitation, reablement or recovery service arrangements still underway (pathway 2).",1,3
2024-06-14,UHL,Lewisham,Pathway 2,E6: capacity : mental health admitted patient care not yet available (pathway 2).,2,11
2024-06-14,UHL,Other,Pathway 1,E10: capacity : equipment and associated training not yet delivered (pathway 1-3).,2,16
2024-06-12,UHL,Lewisham,Pathway 1,C2: care transfer hub process : awaiting necessary referrals by care transfer hub.,1,10
2024-06-12,UHL,Lewisham,Pathway 2,E10: capacity : equipment and associated training not yet delivered (pathway 1-3).,1,8
2024-06-12,UHL,Other,Pathway 0,E7: capacity : residential/nursing home care not yet available (pathway 3).,1,9
2024-06-12,UHL,Other,Pathway 2,D4: interface process : housing provision arrangement for homelessness still underway (pathway 0 or 1).,1,8
2024-06-13,QEH,Bexley,Pathway 2,"E5: capacity : bed-based rehabilitation, reablement or recovery services not yet available (pathway 2).",1,8
2024-06-13,QEH,Other,Pathway 2,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,1,8
2024-06-13,UHL,Lewisham,Pathway 1,D4: interface process : housing provision arrangement for homelessness still underway (pathway 0 or 1).,2,22
2024-06-13,UHL,Lewisham,Pathway 3,E4: capacity : housing provision not yet available (pathway 0 or 1).,1,11
2024-06-14,QEH,Bexley,Pathway 2,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,1,12
2024-06-14,QEH,Greenwich,Pathway 0,"D1: interface process : home based rehabilitation, reablement or recovery service arrangements still underway (pathway 1).",3,4
2024-06-14,QEH,Greenwich,Pathway 3,"D5: interface process : bed-based rehabilitation, reablement or recovery service arrangements still underway (pathway 2).",1,8
2024-06-14,UHL,Lewisham,Pathway 1,D4: interface process : housing provision arrangement for homelessness still underway (pathway 0 or 1).,2,24
2024-06-14,UHL,Lewisham,Pathway 1,E9: capacity : housing adaptations not yet completed (pathway 1 or 3).,2,16
2024-06-15,QEH,Bexley,Pathway 0,"D7: interface process : end-of-life care, including fast-track continuing healthcare arrangement still underway?(pathway 1 or 3).",1,3
2024-06-15,QEH,Other,Pathway 1,"D5: interface process : bed-based rehabilitation, reablement or recovery service arrangements still underway (pathway 2).",1,3
2024-06-16,QEH,Bexley,Pathway 2,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,2,25
2024-06-16,QEH,Other,Pathway 1,"D5: interface process : bed-based rehabilitation, reablement or recovery service arrangements still underway (pathway 2).",1,4
2024-06-16,UHL,Lewisham,Pathway 0,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,5
2024-06-16,UHL,Lewisham,Pathway 1,C2: care transfer hub process : awaiting necessary referrals by care transfer hub.,1,14
2024-06-16,UHL,Lewisham,Pathway 3,E4: capacity : housing provision not yet available (pathway 0 or 1).,1,14
2024-06-17,QEH,Bexley,Pathway 2,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,2,27
2024-06-17,UHL,Lewisham,Pathway 2,"D5: interface process : bed-based rehabilitation, reablement or recovery service arrangements still underway (pathway 2).",2,21
2024-06-18,QEH,Bexley,Pathway 1,D2: interface process : other home-based social care service arrangements still underway (pathway 1).,1,13
2024-06-18,QEH,Bexley,Pathway 2,"D5: interface process : bed-based rehabilitation, reablement or recovery service arrangements still underway (pathway 2).",2,27
2024-06-18,UHL,Lewisham,Pathway 0,D11: interface process : patient/family/carer choice discussions on package still underway.,1,6
2024-06-18,UHL,Lewisham,Pathway 1,E10: capacity : equipment and associated training not yet delivered (pathway 1-3).,1,1
2024-06-18,UHL,Lewisham,Pathway 2,E6: capacity : mental health admitted patient care not yet available (pathway 2).,1,13
2024-06-19,QEH,Greenwich,Pathway 1,E4: capacity : housing provision not yet available (pathway 0 or 1).,1,13
2024-06-19,QEH,Greenwich,Pathway 2,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,3,24
2024-06-19,UHL,Lewisham,Pathway 1,E10: capacity : equipment and associated training not yet delivered (pathway 1-3).,2,3
2024-06-19,UHL,Lewisham,Pathway 3,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,4,65
2024-06-20,QEH,Bexley,Pathway 1,D3: interface process : other home-based community health service arrangements still underway (pathway 1).,1,1
2024-06-20,QEH,Bexley,Pathway 2,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,2,20
2024-06-20,QEH,Bexley,Pathway 3,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,4,38
2024-06-20,UHL,Lewisham,Pathway 0,E7: capacity : residential/nursing home care not yet available (pathway 3).,1,2
2024-06-21,QEH,Bexley,Pathway 0,E6: capacity : mental health admitted patient care not yet available (pathway 2).,1,2
2024-06-21,QEH,Greenwich,Pathway 0,"D5: interface process : bed-based rehabilitation, reablement or recovery service arrangements still underway (pathway 2).",1,1
2024-06-21,QEH,Greenwich,Pathway 3,"E5: capacity : bed-based rehabilitation, reablement or recovery services not yet available (pathway 2).",1,15
2024-06-21,QEH,Other,Pathway 3,E7: capacity : residential/nursing home care not yet available (pathway 3).,1,9
2024-06-21,UHL,Bexley,Pathway 3,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,2,35
2024-06-22,QEH,Greenwich,Pathway 1,"D1: interface process : home based rehabilitation, reablement or recovery service arrangements still underway (pathway 1).",5,27
2024-06-22,QEH,Greenwich,Pathway 2,"D5: interface process : bed-based rehabilitation, reablement or recovery service arrangements still underway (pathway 2).",5,38
2024-06-03,QEH,Bexley,Pathway 3,C3: care transfer hub process : awaiting confirmation of funding eligibility.,1,1
2024-06-03,QEH,Other,Pathway 1,E10: capacity : equipment and associated training not yet delivered (pathway 1-3).,1,1
2024-06-04,QEH,Other,Pathway 1,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,1
2024-06-04,UHL,Lewisham,Pathway 1,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,4,6
2024-06-04,UHL,Lewisham,Pathway 1,E9: capacity : housing adaptations not yet completed (pathway 1 or 3).,4,6
2024-06-04,UHL,Lewisham,Pathway 3,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,3,6
2024-06-05,QEH,Greenwich,Pathway 2,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,5,13
2024-06-05,QEH,Other,Pathway 2,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,3
2024-06-05,UHL,Bexley,Pathway 1,"D1: interface process : home based rehabilitation, reablement or recovery service arrangements still underway (pathway 1).",1,2
2024-06-05,UHL,Greenwich,Pathway 0,E9: capacity : housing adaptations not yet completed (pathway 1 or 3).,1,1
2024-06-05,UHL,Lewisham,Pathway 0,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,2
2024-06-05,UHL,Lewisham,Pathway 0,D9: interface process : homeless with no recourse to public funds.,1,1
2024-06-05,UHL,Lewisham,Pathway 2,"E5: capacity : bed-based rehabilitation, reablement or recovery services not yet available (pathway 2).",3,7
2024-06-06,QEH,Bexley,Pathway 3,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,3,12
2024-06-06,UHL,Lewisham,Pathway 3,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,1
2024-06-07,QEH,Bexley,Pathway 0,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,1,4
2024-06-07,QEH,Greenwich,Pathway 2,"D5: interface process : bed-based rehabilitation, reablement or recovery service arrangements still underway (pathway 2).",5,19
2024-06-07,UHL,Greenwich,Pathway 3,E7: capacity : residential/nursing home care not yet available (pathway 3).,1,4
2024-06-07,UHL,Lewisham,Pathway 1,D11: interface process : patient/family/carer choice discussions on package still underway.,1,5
2024-06-07,UHL,Lewisham,Pathway 2,"D5: interface process : bed-based rehabilitation, reablement or recovery service arrangements still underway (pathway 2).",1,2
2024-06-07,UHL,Lewisham,Pathway 2,E6: capacity : mental health admitted patient care not yet available (pathway 2).,1,4
2024-06-08,QEH,Bexley,Pathway 3,D3: interface process : other home-based community health service arrangements still underway (pathway 1).,1,3
2024-06-08,QEH,Greenwich,Pathway 0,E10: capacity : equipment and associated training not yet delivered (pathway 1-3).,1,2
2024-06-08,QEH,Greenwich,Pathway 1,"D1: interface process : home based rehabilitation, reablement or recovery service arrangements still underway (pathway 1).",1,3
2024-06-08,QEH,Greenwich,Pathway 3,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,3,17
2024-06-08,UHL,Greenwich,Pathway 1,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,2,8
2024-06-08,UHL,Lewisham,Pathway 0,D4: interface process : housing provision arrangement for homelessness still underway (pathway 0 or 1).,1,6
2024-06-09,QEH,Bexley,Pathway 0,"D1: interface process : home based rehabilitation, reablement or recovery service arrangements still underway (pathway 1).",2,8
2024-06-09,UHL,Greenwich,Pathway 1,E10: capacity : equipment and associated training not yet delivered (pathway 1-3).,1,4
2024-06-09,UHL,Lewisham,Pathway 0,E4: capacity : housing provision not yet available (pathway 0 or 1).,1,7
2024-06-10,QEH,Bexley,Pathway 3,"D7: interface process : end-of-life care, including fast-track continuing healthcare arrangement still underway?(pathway 1 or 3).",2,10
2024-06-10,QEH,Other,Pathway 2,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,8
2024-06-10,UHL,Bexley,Pathway 3,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,1,8
2024-06-10,UHL,Lewisham,Pathway 2,E9: capacity : housing adaptations not yet completed (pathway 1 or 3).,1,6
2024-06-10,UHL,Lewisham,Pathway 3,E7: capacity : residential/nursing home care not yet available (pathway 3).,5,38
2024-06-10,UHL,Other,Pathway 0,D9: interface process : homeless with no recourse to public funds.,1,8
2024-06-11,QEH,Greenwich,Pathway 2,D3: interface process : other home-based community health service arrangements still underway (pathway 1).,1,2
2024-06-11,QEH,Greenwich,Pathway 2,"D5: interface process : bed-based rehabilitation, reablement or recovery service arrangements still underway (pathway 2).",4,20
2024-06-11,UHL,Lewisham,Pathway 1,D4: interface process : housing provision arrangement for homelessness still underway (pathway 0 or 1).,2,18
2024-06-12,QEH,Greenwich,Pathway 0,D4: interface process : housing provision arrangement for homelessness still underway (pathway 0 or 1).,1,1
2024-06-12,UHL,Lewisham,Pathway 1,D11: interface process : patient/family/carer choice discussions on package still underway.,1,1
